Wiped at: 2017-12-16 04:21:21
person,Average Test Distance,average y test distance,average x test distance,average left eye y test distance,average left eye x test distance,average right eye y test distance,average right eye x test distance,average webGazer Distance,average y webGazer Distance,average x webGazer Distance,training time,training size,testing size
Session Time Stamp: 2017-12-16 04:22:25
Session Time Stamp: 2017-12-16 04:27:45
19,0.1651535880156877,0.11310518859502147,0.0992345186190077,0.14269823238582297,0.10614994888686959,0.10107517335016061,0.09453929781995933,0.25833070767290633,0.18146993612753687,0.14818316716540997,20.084707975387573,2261,681
20,0.1618586921290707,0.10813553825719283,0.10120293805375695,0.13613823705818504,0.11053164926642138,0.0984001128623883,0.0934925566906006,0.2626594483515366,0.1947247799414349,0.14085385081435858,21.171419143676758,2426,721
23,0.1377445046547039,0.060620698094781905,0.11620739452256304,0.07824355456978083,0.12138891485261007,0.0755043373339706,0.11102587419251601,0.26664233804840626,0.18218557431259091,0.1565564353100921,32.07429909706116,3737,72
25,0.15232052629851658,0.08498622689928327,0.11548339663048475,0.10109931815947805,0.14075622523419692,0.09296297441635813,0.09130258685243982,0.2566111088251282,0.1905011003428981,0.13201018142932472,27.620709896087646,3103,59
33,0.15282778657873133,0.10507120262651194,0.09015435742349515,0.13350092415367404,0.09684904902842978,0.09480579927443497,0.08523315948344046,0.3193254378037978,0.18943942241123665,0.22372084395253972,5.134879112243652,525,248
34,0.15949164411623845,0.11030435549198753,0.09327569674415928,0.15766591428675586,0.13570273539517075,0.07819571139083968,0.057750236036048994,0.35276924530395265,0.24879477705794997,0.2137368996077171,30.89098596572876,3488,74
37,0.1422850968936714,0.10504383337683976,0.07627709727482095,0.13431357989018713,0.07610970704829217,0.0905677370071687,0.08368407110511153,0.26539950612121205,0.177512633787284,0.1583127802618133,21.631433963775635,2468,438
38,0.15485151392860044,0.15057248063385487,0.03421441563114058,0.2602995000779629,0.035181869665393606,0.15969442576169968,0.08811122179031372,0.37110940114912294,0.2102949766483572,0.25365397750898,1.3192899227142334,37,8
41,0.16033620830717576,0.10619611403329626,0.09799050749964355,0.1364942252608564,0.10247449871316991,0.09155814763268127,0.09590597784913638,0.22167368822307032,0.15167942818208577,0.132599635744084,26.04221820831299,2952,275
45,0.18327931794685154,0.12375227411624326,0.11039148452637294,0.151383873701712,0.11565699896954415,0.1107340855113559,0.10741661619328016,0.27120130738274867,0.18301394657730474,0.16481494689629694,26.73964500427246,3024,1118
48,0.22778296549875895,0.15894801926333457,0.12839944681036286,0.15205678320489824,0.13463875831803307,0.1722787795588374,0.1275586956180632,0.3534777800954537,0.25486706807329834,0.20602495738292215,1.5796079635620117,92,16
50,0.15871960257823678,0.10593236070031262,0.09791998542567278,0.13837943187135518,0.10485030444961384,0.08981943062069464,0.0918269933638524,0.28407619563635067,0.20078310074548647,0.16660910364198964,21.580492973327637,2490,393
51,0.5349423090134009,0.5234596334048547,0.09612484129944018,1.1043025788551728,0.11867624927046043,0.08907434011676482,0.07526928512379527,0.28579322509548116,0.1673177625159437,0.1996396930651769,25.461435079574585,2942,230
52,0.18064896789741797,0.12206906321391996,0.11159387194363392,0.15049036540689745,0.12049095733163995,0.10873370991820204,0.10464122876874171,0.3500731646529257,0.2538547870204119,0.19025223179445355,22.451328992843628,2548,450
54,0.16389462535015525,0.11408116794815969,0.09649266157953762,0.1401170209424979,0.10429631630540825,0.104110369140782,0.09038967351860754,0.4238118387329004,0.26066121397175235,0.28056447595563133,11.78839898109436,1232,658
56,0.19110437528619167,0.12566893007347568,0.12285464104586734,0.15175053723311674,0.1350283950597966,0.1127472189332669,0.11256389432819561,0.30554892292691166,0.21470167007990607,0.1766956317823981,20.549279928207397,2364,1442
57,0.19122036168084558,0.12622099293335137,0.1206394809939767,0.15576804286557372,0.1273104827231019,0.11152624166773065,0.12384184476231104,0.30149602056030705,0.18340560085083937,0.19989459236462637,23.17796516418457,2602,370
62,0.1406165586836986,0.07496153641576794,0.11183515326807868,0.09499078129672191,0.10581968081797558,0.10788680613040924,0.11785062571818178,0.316119830340598,0.19505149608619057,0.21763352210888626,24.62636089324951,2813,90
63,0.191091762663073,0.12859950306931672,0.11896397991543159,0.15551337352990519,0.132024094958764,0.1177794247825344,0.11050797998630185,0.3751816996319412,0.24233652604922692,0.23750821412838868,13.58043909072876,1489,1020
64,0.14635362292461812,0.09789036344736815,0.10047549860901199,0.14229710754007102,0.1074980576406233,0.08230873104184866,0.09345293957740068,0.19735226583953455,0.1265792322829366,0.12110932100292607,24.107483863830566,2758,45
Session Time Stamp: 2017-12-16 18:22:48
1,0.2066287051113599,0.12812902028950998,0.13148153186417544,0.2172059185611896,0.1435968372811619,0.11489518850436832,0.11993224285224564,0.2221350856479319,0.16302007304985663,0.12876711599175017,162.17685317993164,4740,117
12,0.19888633917601928,0.12691762797702946,0.13421081963589593,0.15134995895901218,0.14973689299591597,0.12420414034370801,0.1201582860140757,0.2623173716191068,0.17057529779965397,0.1629973682498488,98.19780588150024,2844,398
13,0.14054771619491477,0.10106742341453448,0.08187108019886252,0.13215670252266604,0.08419358207044216,0.10631559865596966,0.0807252609385894,0.23229128987070263,0.167742531690269,0.1372791331334032,101.2283079624176,2941,156
14,0.21355277710104117,0.1640206339614156,0.10914714903083587,0.2220283361498961,0.1141259751636311,0.1185897379359585,0.10588534876381332,0.29909605020455843,0.19491593838390858,0.1857876051527347,124.91071510314941,3599,499
17,0.22399501261069243,0.1633827829367707,0.1270257392030762,0.234531991502846,0.13459302565636772,0.11694754071243128,0.12049777773701817,0.25769915771607566,0.18579962053786728,0.14410121052645047,101.38538002967834,2935,718
18,0.16903191611195625,0.11150774968537822,0.10759843915263052,0.1608332455047031,0.11446389231010716,0.08893157519511323,0.10170361249526935,0.23579402350443968,0.15906317166909945,0.13717192929337704,124.41692781448364,3621,134
19,0.16287414317107088,0.11256034269644476,0.09686079197023037,0.13775712294878764,0.10396097919379912,0.10508305845828658,0.09146342187895605,0.2581205393402209,0.1812864771289125,0.14811297279827712,77.83028483390808,2261,681
20,0.16769447169777524,0.10810214083579765,0.1099347022159255,0.150555324473324,0.12087107194915682,0.11711867420253409,0.10002419124803043,0.2625300778008841,0.19468727219439932,0.14069170789716484,83.5590329170227,2426,721
23,0.19177674985619902,0.147993884411537,0.11566372317287864,0.20968293657319415,0.15550386177427653,0.09925062416328324,0.07582358457148075,0.26664233804840626,0.18218557431259091,0.1565564353100921,127.4165940284729,3737,72
25,0.1711640060851942,0.09005208515514762,0.13387796858333492,0.10251409623582484,0.15645337485613586,0.10438836580615933,0.11158333756661011,0.2611259587632691,0.19328839511184367,0.13538091805208433,106.63190293312073,3103,59
33,0.15449328915656338,0.10719170636166969,0.09029981619002478,0.15251093610159813,0.09741263666130122,0.09877864616892991,0.08522016278678371,0.3193254378037978,0.18943942241123665,0.22372084395253972,18.599334955215454,525,248
34,0.1579098027035786,0.11641997217225868,0.08247462768938292,0.17254180939415018,0.09038597220756314,0.07882713365393716,0.07521368100031002,0.35204503698347567,0.249751708557544,0.21225162930800592,119.64503121376038,3488,74
37,0.14566772447096327,0.09459767297556683,0.0937583282878027,0.1218562017632946,0.09422529040044811,0.0862743088201573,0.09453081632177579,0.26620861718723476,0.17884022668302657,0.15812314566231178,84.97442197799683,2468,438
38,0.16015302428079206,0.15057248063385487,0.0475310124020325,0.1545911394059658,0.05750026545138098,0.15969442576169968,0.04544747993350029,0.37110940114912294,0.2102949766483572,0.25365397750898,2.467935085296631,37,8
41,0.16270423542909826,0.11288171600889076,0.09315955361859365,0.14982978174632247,0.10077798944982615,0.09682255124503916,0.08797035623680462,0.22458187659113343,0.15320147227545577,0.13525244774285602,100.95830512046814,2952,275
45,0.19345372421168192,0.13805279794252395,0.10745639972407904,0.1857051274744204,0.11402607151667032,0.10944217655971007,0.1034366624039966,0.2709152178706188,0.18259676497521246,0.16488272231462353,103.56633400917053,3024,1118
48,0.18022617449622363,0.10748338315170258,0.12527342021348886,0.12142322468571365,0.13943624490639195,0.10909014288336039,0.11747276643291116,0.3534777800954537,0.25486706807329834,0.20602495738292215,4.417797088623047,92,16
50,0.15697817248709328,0.10647982585957184,0.09417896124572225,0.14037204788803448,0.10990542439156172,0.08934597401825223,0.08349829032524245,0.2840453504642483,0.20056944064728557,0.16681006705960597,85.94248700141907,2490,393
51,0.7963565609586479,0.14112660441871572,0.7794060042694859,0.2810634074813646,1.459804952079835,0.08337174051481744,0.1137203010527984,0.28872601863829267,0.17092096697337528,0.2009211139049795,100.61015915870667,2942,230
52,0.18016469890129908,0.12178669080345167,0.10987314577809432,0.14782963736189736,0.11814678600834062,0.1132332656159997,0.10470674422466093,0.35273556243592735,0.25672912722952024,0.1907272687307329,88.31103301048279,2548,450
54,0.1639730331499625,0.11473756957527442,0.09598952217776283,0.14466057752335507,0.1042113465640558,0.10184524042990432,0.0900487135586224,0.42374190799741135,0.260938098184281,0.280077990688384,43.072973012924194,1232,658
56,0.2039228228599103,0.14439938065496463,0.11735562214150898,0.2021902551675595,0.13659845786824715,0.11211114368774772,0.10768862443894726,0.3056049908392731,0.2147498448853741,0.17674253642260554,81.25022196769714,2364,1442
57,0.19697827646001073,0.13213348075546122,0.1218111987748007,0.1639305122297358,0.1282481523973213,0.1136830488471566,0.11922786247891348,0.3022318853839314,0.18458140346206528,0.19971357891424188,89.5564751625061,2602,370
62,0.237744830256555,0.19756104840586583,0.12148534722057068,0.10886100551320446,0.15639107260956533,0.3056006097131305,0.08760760923226675,0.31518697053035216,0.19316355447940248,0.21779624677257448,97.42032814025879,2813,90
63,0.19679443360035861,0.12777915681237537,0.12986059308750555,0.15536716232331946,0.13973218497464104,0.1159966511122298,0.12088300396286536,0.3765088275067224,0.24391355003364193,0.23775584041123204,52.04657602310181,1489,1020
64,0.15173731792929965,0.09900209655364355,0.10687847844738928,0.13373985538880032,0.11756006022915244,0.08124469700786803,0.0961968966656261,0.19903006243290405,0.12224815317362919,0.126831909507674,94.82007384300232,2758,45
Session Time Stamp: 2017-12-16 19:24:41
1,0.22123844400314083,0.1161768190188604,0.1552195214212705,0.21720780986241806,0.19012874530421364,0.1313220403658656,0.12261002354769625,0.2221350856479319,0.16302007304985663,0.12876711599175017,82.00931882858276,4740,117
12,0.19291802774571493,0.1266754376819011,0.12466138244218114,0.1513497272796517,0.1310002346120625,0.12112068229509358,0.11981190665011954,0.2623173716191068,0.17057529779965397,0.1629973682498488,50.24547100067139,2844,398
13,0.1399002117993735,0.09724580131184596,0.08608614577977465,0.13215670252266604,0.100244468719794,0.08401260505884121,0.07421137765049934,0.23229128987070263,0.167742531690269,0.1372791331334032,57.758421182632446,2941,156
14,0.1802210255378152,0.11981701434128927,0.11360923703927883,0.14318418795455673,0.12227362933389484,0.11234208967962223,0.10603590555748489,0.29909605020455843,0.19491593838390858,0.1857876051527347,64.37229084968567,3599,499
17,0.22257446238848147,0.16411004187072262,0.12289133723348529,0.2346386670479992,0.13539334544023462,0.11726290498624108,0.11255971291543486,0.25769915771607566,0.18579962053786728,0.14410121052645047,52.90567994117737,2935,718
18,0.16382318036039642,0.11774119142609746,0.09232660000900557,0.16086800568806592,0.09973598046770403,0.09116936041348016,0.08597825473146652,0.23579402350443968,0.15906317166909945,0.13717192929337704,62.949629068374634,3621,134
19,0.163930911673007,0.11182763306054774,0.09874595287249105,0.13776223358756995,0.11174818008547312,0.10211795757192348,0.09089662115911512,0.2581205393402209,0.1812864771289125,0.14811297279827712,39.18175220489502,2261,681
20,0.1709282558615293,0.11225474609162829,0.11136673486968515,0.150518969566808,0.12571771811156557,0.09738861150450581,0.09852966058213941,0.2625300778008841,0.19468727219439932,0.14069170789716484,43.00441098213196,2426,721
23,0.21782331237667021,0.15663829016395742,0.1442862399142339,0.20972442802869612,0.16521888988144282,0.11326124974422985,0.12335358994702499,0.26664233804840626,0.18218557431259091,0.1565564353100921,64.43676400184631,3737,72
25,0.13707778654178698,0.07992927401752795,0.10080454884673137,0.10250608395721952,0.11588718403146554,0.07662291951098685,0.08711641989016937,0.2611259587632691,0.19328839511184367,0.13538091805208433,53.33856010437012,3103,59
33,0.16028918145082385,0.10956154810264707,0.0954454556715885,0.15156649065113836,0.10128941120309455,0.09422118970823865,0.09099047342615743,0.3193254378037978,0.18943942241123665,0.22372084395253972,9.838733196258545,525,248
34,0.1604433558505002,0.11809761900253393,0.08381519011674902,0.1733064081117108,0.09877644958780021,0.08070146856275764,0.06986416413171871,0.35204503698347567,0.249751708557544,0.21225162930800592,61.23260712623596,3488,74
37,0.1463071529282618,0.09596451464615184,0.09307860858795833,0.1237474203994285,0.11003261447680017,0.08513547648509888,0.0780175953218926,0.26620861718723476,0.17884022668302657,0.15812314566231178,44.12970495223999,2468,438
38,0.15490536024383494,0.15057248063385487,0.03232457205012906,0.14145053550601006,0.03159017479629256,0.19462722539901733,0.06391360983252525,0.37110940114912294,0.2102949766483572,0.25365397750898,1.4432251453399658,37,8
41,0.16268595219619356,0.11266497553072193,0.09348224893889644,0.14983108058571815,0.10584460376338525,0.0972573912956498,0.08511578213084828,0.22458187659113343,0.15320147227545577,0.13525244774285602,52.845130920410156,2952,275
45,0.18907635532575773,0.13233215565883183,0.1080912890073915,0.18574108890789245,0.113046872977264,0.1099248803503918,0.11011687898425275,0.2709152178706188,0.18259676497521246,0.16488272231462353,52.37956714630127,3024,1118
48,0.18336592108873026,0.11116013291757554,0.12282856248202734,0.12345490860752761,0.13733518304070458,0.11103338841348886,0.11842096084728837,0.3534777800954537,0.25486706807329834,0.20602495738292215,2.4449961185455322,92,16
50,0.15339806309047235,0.1032123176603751,0.09189402490425333,0.14037514983204788,0.09651938949429617,0.09276959360707504,0.08998422207116474,0.2840453504642483,0.20056944064728557,0.16681006705960597,45.04852509498596,2490,393
51,0.16952350855885415,0.1216468883678317,0.09583344145313553,0.16517012982588747,0.08248923038658888,0.0966500561522401,0.10966253863728564,0.28872601863829267,0.17092096697337528,0.2009211139049795,51.20129108428955,2942,230
52,0.18417227380844645,0.12290751740543379,0.11463977746743088,0.14787326041195129,0.12253623920751529,0.11457735168023242,0.10837310288101434,0.35273556243592735,0.25672912722952024,0.1907272687307329,44.95640301704407,2548,450
54,0.16754473146904053,0.11923972425818172,0.0960022349517062,0.14478175503436735,0.10452862625508527,0.11038460140894973,0.09098646854330704,0.42374190799741135,0.260938098184281,0.280077990688384,22.774136066436768,1232,658
56,0.20360351789089923,0.13974481901662855,0.12414315129730698,0.2023339127778139,0.13147497776784028,0.11319736058819889,0.11817783546271048,0.3056049908392731,0.2147498448853741,0.17674253642260554,43.34709596633911,2364,1442
57,0.19230661598139492,0.12767951247861256,0.11849918823525611,0.16342469368230653,0.1295617216530986,0.1157871619168971,0.1099174995277379,0.3022318853839314,0.18458140346206528,0.19971357891424188,45.74754595756531,2602,370
62,0.15207024164923072,0.09501209881984525,0.11060200102058136,0.10864892887572447,0.10435024136159983,0.09923699266380734,0.11685376067956289,0.31518697053035216,0.19316355447940248,0.21779624677257448,48.2493109703064,2813,90
63,0.19400769716641683,0.1275560077161108,0.1257084031472914,0.15402827458273546,0.1346594287753653,0.11654002744814053,0.11760743842277603,0.3765088275067224,0.24391355003364193,0.23775584041123204,25.7973370552063,1489,1020
Session Time Stamp: 2017-12-16 20:20:41
1,0.20608394863665958,0.1047789299279515,0.1467971889795656,0.14369184129003787,0.1614831264457132,0.11931436219945168,0.13259406900431356,0.2221350856479319,0.16302007304985663,0.12876711599175017,165.87453198432922,4740,117
12,0.19440926491054383,0.12725039621599804,0.1263617313321886,0.15163333860960737,0.13578642633551705,0.12156589140170183,0.11820976180375446,0.2623173716191068,0.17057529779965397,0.1629973682498488,101.24404096603394,2844,398
13,0.1464793889065587,0.0972428585235507,0.09390355896007699,0.13241140310389873,0.10693217080552131,0.08835299580525129,0.08195220230099483,0.23229128987070263,0.167742531690269,0.1372791331334032,104.10327196121216,2941,156
14,0.1915907571270565,0.13258597438218062,0.11436713491295854,0.1713625404662742,0.12962770141065794,0.10999178387344122,0.10141672714863473,0.29909605020455843,0.19491593838390858,0.1857876051527347,128.25860810279846,3599,499
17,0.19588261308456895,0.12974753123539445,0.12435562519922795,0.15719611183960708,0.13399694550459462,0.1170445017796788,0.11600759365040715,0.25769915771607566,0.18579962053786728,0.14410121052645047,105.21675300598145,2935,718
18,0.15782408160717118,0.10546716878107235,0.09856190528449561,0.1308452804475578,0.10539845241331008,0.0924149213442162,0.09247054387606791,0.23579402350443968,0.15906317166909945,0.13717192929337704,128.87954306602478,3621,134
19,0.1645578853275152,0.11215538040306774,0.09950736874205754,0.14062742938707404,0.10785869130982352,0.10118084284374368,0.09316542574919749,0.2581205393402209,0.1812864771289125,0.14811297279827712,80.71846294403076,2261,681
20,0.16241273158327568,0.10820003069715055,0.10194095425648762,0.13690330749235521,0.10810212838888458,0.09964230772361014,0.0972126486275898,0.2625300778008841,0.19468727219439932,0.14069170789716484,89.5973539352417,2426,721
23,0.14771871003030498,0.06460645944914883,0.12427585052662632,0.07842203985071844,0.1258746337585358,0.08243394518891971,0.12267706729471684,0.26664233804840626,0.18218557431259091,0.1565564353100921,133.69460701942444,3737,72
25,0.15241069872884788,0.07994329676789752,0.11946206294607876,0.10096690715369531,0.12459311371085123,0.08354429572315539,0.11433101218130629,0.2611259587632691,0.19328839511184367,0.13538091805208433,108.87499809265137,3103,59
33,0.1524409332549219,0.10514418178448273,0.08989082960667269,0.13343695659310587,0.09633414156644815,0.09409363961388026,0.0847769713690204,0.3193254378037978,0.18943942241123665,0.22372084395253972,19.801504135131836,525,248
34,0.16180805396401493,0.1137898926547653,0.09161916343067344,0.15257164045564225,0.08588739662003275,0.0862374778937649,0.09773291587024122,0.35204503698347567,0.249751708557544,0.21225162930800592,122.02425384521484,3488,74
37,0.13623936317977084,0.09455685876309872,0.08063032379592917,0.12282028566348498,0.08459354845539041,0.08365108418070018,0.07826687065569778,0.26620861718723476,0.17884022668302657,0.15812314566231178,87.35517811775208,2468,438
38,0.16681931515001908,0.15057248063385487,0.06978414482728112,0.14145053550601006,0.0802533830574248,0.15969442576169968,0.05979054793715477,0.37110940114912294,0.2102949766483572,0.25365397750898,2.8128600120544434,37,8
41,0.16321942456958488,0.11037480452521281,0.09738090538843111,0.13936194120482964,0.10313531852581284,0.0954136928374117,0.09403022435578433,0.22458187659113343,0.15320147227545577,0.13525244774285602,109.61034917831421,2952,275
45,0.18656276959574142,0.12350804216231757,0.11681681983351994,0.15274233613263197,0.12671104610284495,0.10914450829801997,0.10812499566413529,0.2709152178706188,0.18259676497521246,0.16488272231462353,107.28963899612427,3024,1118
48,0.20523676168288413,0.12447726435493678,0.12753743791836314,0.11852790671400726,0.13463875831803307,0.14354644436389208,0.12421383755281568,0.3534777800954537,0.25486706807329834,0.20602495738292215,4.910111904144287,92,16
50,0.15439794679544275,0.10511901974204084,0.09148453951590521,0.1377836879029984,0.0982729303129207,0.0890024176232384,0.08628795195475182,0.2840453504642483,0.20056944064728557,0.16681006705960597,88.21830105781555,2490,393
51,0.15925724089734036,0.0999215088541741,0.10789976401821427,0.13289677742058817,0.1305178633850554,0.08828341695277588,0.08646060033984806,0.28872601863829267,0.17092096697337528,0.2009211139049795,105.88765597343445,2942,230
52,0.18112090741425893,0.12140826144359178,0.11263685076678585,0.14783739099899929,0.12089700266460164,0.10992979500442743,0.10602801349841887,0.35273556243592735,0.25672912722952024,0.1907272687307329,94.59819602966309,2548,450
54,0.16402922394052377,0.11425889753609171,0.09647226286804343,0.14119064348741325,0.10396690460949524,0.10299771498764178,0.0912980339334185,0.42374190799741135,0.260938098184281,0.280077990688384,48.00497889518738,1232,658
56,0.1909814339707907,0.1262708692792054,0.12163371736099479,0.15351372945604227,0.1304239558394102,0.1122348334113247,0.11440677685732856,0.3056049908392731,0.2147498448853741,0.17674253642260554,85.11133599281311,2364,1442
57,0.1959494303820577,0.12731399118296197,0.12708253275439446,0.15700836257153267,0.13985063210003884,0.11275017735724513,0.11617240853406288,0.3022318853839314,0.18458140346206528,0.19971357891424188,92.34490394592285,2602,370
62,0.16698779903109087,0.08182180269310872,0.13687381943325616,0.09462017636332247,0.1805256012464977,0.09605639643139309,0.09481727050410377,0.31518697053035216,0.19316355447940248,0.21779624677257448,97.75974202156067,2813,90
63,0.19231866234969483,0.13079725807331793,0.11793008034834274,0.15650872327752557,0.12485767707876934,0.12170192467267898,0.1132190722798673,0.3765088275067224,0.24391355003364193,0.23775584041123204,53.81959915161133,1489,1020
64,0.1483218674304603,0.09831498480505413,0.10195346685229904,0.1330533410112063,0.11517512408188647,0.08807140903340446,0.0887318096227116,0.19903006243290405,0.12224815317362919,0.126831909507674,96.61506986618042,2758,45
